"","SampleName","lake","lakename","campaign","location","duplicate","pCH4.meas","iso.CH4.meas","pCH4.head","iso.CH4.head","pCO2.meas","iso.CO2.meas","pCO2.head","iso.CO2.head","ID","ID.rep","Sample.type","temp.in","temp.sam","atm","vol.tot","vol.head","sal","pCO2.insitu","pCO2.insitu.error","pCH4.insitu","pCH4.insitu.error","conc.CO2.insitu","conc.CO2.insitu.error","conc.CH4.insitu","conc.CH4.insitu.error","sat.CO2.insitu","sat.CH4.insitu","iso.CO2.insitu","iso.CO2.insitu.error","iso.CH4.insitu","iso.CH4.insitu.error"
"21","CRO-1-6-A","CRO","CROSS","1","6","A",55.4980316513093,-34.2243124548969,1.99115326188318,-51.6830528972278,202.976810824536,-10.5625045016412,435.771619094344,-7.58301026827013,"CRO-1-6-A","CRO-1-6-A","gleon",31.8,30.7,101.325,0.14,0.035,0,99.8937848015179,15.0557963965554,620.979556578031,50.8267780688961,2.86434051062076,0.431707814695357,0.786851578350336,0.0644032965696314,22.9234260388791,31186.9291262253,-17.6767474064394,1.4051262300015,-33.3036645781196,0.518427229568349
"22","CRO-2-1-A","CRO","CROSS","2","1","A",114.828596354145,-38.7768353399119,2.2591206313032,-49.9835029053768,131.398378009326,-8.95318736733109,431.951461655468,-7.4945017259931,"CRO-2-1-A","CRO-2-1-A","gleon",29.3,29.3,101.325,0.14,0.035,0,-1.04889977163845,9.36514015299767,1262.65873786719,103.520253472357,-0.0319684561724953,0.285431535620146,1.66317722115803,0.136357134624161,-0.242828156575395,55891.603147319,254.705576846367,1762.93155104871,-38.2423854391902,0.506792220768185
"23","CRO-2-2-A","CRO","CROSS","2","2","A",77.6218884849793,-34.6697953856995,2.2591206313032,-49.9835029053768,184.015274363471,-8.41936053474871,431.951461655468,-7.4945017259931,"CRO-2-2-A","CRO-2-2-A","gleon",29.6,29.6,101.325,0.14,0.035,0,74.0461060758927,13.3533731315253,848.990195981665,69.587343583291,2.24001105238564,0.403960518471943,1.11295263601986,0.0912229821277181,17.1422283865202,37580.5605162357,-11.8709811601853,1.28505426821081,-33.922712811033,0.513354480672614
"24","CRO-2-3-A","CRO","CROSS","2","3","A",83.0029121345855,-34.442846804114,2.2591206313032,-49.9835029053768,209.563108066891,-8.17913006005907,431.951461655468,-7.4945017259931,"CRO-2-3-A","CRO-2-3-A","gleon",29.6,29.6,101.325,0.14,0.035,0,110.925379754251,15.1551255396227,909.448165760101,74.2655477227576,3.35566702704022,0.458466359787408,1.19220779956803,0.0973557026862141,25.6800565806921,40256.7332243553,-10.4202394703304,0.878923031862024,-33.7177206553936,0.511365378450881
"25","CRO-2-4-A","CRO","CROSS","2","4","A",105.877922272332,-34.277619079057,2.2591206313032,-49.9835029053768,205.642518346839,-8.31647872998342,431.951461655468,-7.4945017259931,"CRO-2-4-A","CRO-2-4-A","gleon",29.7,29.7,101.325,0.14,0.035,0,105.050022177295,14.9559909759313,1167.79199215104,94.0433924960992,3.17006240874622,0.451322368103169,1.52844640678141,0.123087233264402,24.319867277376,51692.3255876508,-10.8770283377225,0.935642976273603,-33.636241656559,0.511909222052937
"26","CRO-2-5-A","CRO","CROSS","2","5","A",86.7754209435802,-33.4342522684456,2.2591206313032,-49.9835029053768,198.246277096891,-10.4034353223824,431.951461655468,-7.4945017259931,"CRO-2-5-A","CRO-2-5-A","gleon",29.6,29.6,101.325,0.14,0.035,0,94.5891020346068,14.3725832353678,951.833822916574,79.2692532612152,2.86146895794341,0.434793225528413,1.24777172608332,0.103915127394829,21.8980858803188,42132.9348122281,-17.3540201963167,1.38146017621632,-32.7022193885167,0.508604796624267
"27","CRO-2-6-A","CRO","CROSS","2","6","A",75.4955357068135,-33.3214635130881,2.2591206313032,-49.9835029053768,209.55963894886,-9.53861382745906,431.951461655468,-7.4945017259931,"CRO-2-6-A","CRO-2-6-A","gleon",29.6,29.6,101.325,0.14,0.035,0,110.92037194988,14.9894027362696,825.099765392302,68.3853426073024,3.35551553308959,0.453452984597053,1.08163435010098,0.0896472629250031,25.6788972364567,36523.0503391195,-14.1279419942819,1.00799402024896,-32.5245181511411,0.510897958789405
"28","CRO-3-1-A","CRO","CROSS","3","1","A",131.548779587552,-36.7007293931041,2.00011481034329,-52.2314183951469,336.000788256302,-9.69424091291667,413.292994845502,-7.05991669753213,"CRO-3-1-A","CRO-3-1-A","gleon",25.3,25.3,101.325,0.14,0.035,0,304.865690160999,23.5554990510686,1382.93669205297,112.285791918321,10.3011460773183,0.795919791830453,1.94865435265114,0.15821852035591,73.7650272235958,69142.8654445895,-12.2090883662517,0.502626604691477,-36.1537580567489,0.505918270862844
"29","CRO-3-2-A","CRO","CROSS","3","2","A",124.49729100125,-34.1853847739739,2.00011481034329,-52.2314183951469,379.488807661771,-10.8652626436646,413.292994845502,-7.05991669753213,"CRO-3-2-A","CRO-3-2-A","gleon",24.9,24.9,101.325,0.14,0.035,0,365.998480649851,26.8167589283544,1300.95226169823,105.337840933241,12.4997488497362,0.915858314420267,1.846231314348,0.149488975300977,88.5566620326263,65043.8792298599,-13.6580177008844,0.469290577053554,-33.5889293538065,0.514081822457232
"30","CRO-3-3-A","CRO","CROSS","3","3","A",121.607961009375,-33.5841133564375,2.00011481034329,-52.2314183951469,392.698542545938,-10.2295217467927,413.292994845502,-7.05991669753213,"CRO-3-3-A","CRO-3-3-A","gleon",24.9,24.9,101.325,0.14,0.035,0,384.47985961644,27.5592233978717,1270.31399302366,104.806942110261,13.1309334247896,0.941215303286287,1.80275137068691,0.148735556393465,93.0283998063327,63512.053730837,-12.6671269919233,0.459633750139878,-32.9721393010479,0.511010464475802
