"","SampleName","lake","lakename","campaign","location","duplicate","pCH4.meas","iso.CH4.meas","pCH4.head","iso.CH4.head","pCO2.meas","iso.CO2.meas","pCO2.head","iso.CO2.head","ID","ID.rep","Sample.type","temp.in","temp.sam","atm","vol.tot","vol.head","sal","pCO2.insitu","pCO2.insitu.error","pCH4.insitu","pCH4.insitu.error","conc.CO2.insitu","conc.CO2.insitu.error","conc.CH4.insitu","conc.CH4.insitu.error","sat.CO2.insitu","sat.CH4.insitu","iso.CO2.insitu","iso.CO2.insitu.error","iso.CH4.insitu","iso.CH4.insitu.error"
"46","SRO-3-4-A","SRO","SAN ROQUE","3","4","A",10.8613723294089,-22.8272440811379,1.98635044795197,-52.4009706724975,152.274607022808,-9.81174253703842,427.800572595418,-7.39550397767439,"SRO-3-4-A","SRO-3-4-A","gleon",20,20,101.325,0.14,0.035,0,54.7827486971966,10.3183269708756,89.8189357472835,8.59640456183256,2.14541451685351,0.404088677538199,0.139899709009423,0.0133895429368191,12.805674467623,4521.80710810076,-17.5861551498409,1.98301737826229,-16.6786464391028,0.83271714074992
"47","SRO-3-5-A","SRO","SAN ROQUE","3","5","A",12.1181885761287,-25.1676335264653,1.98635044795197,-52.4009706724975,138.285293906634,-9.48678775749901,427.800572595418,-7.39550397767439,"SRO-3-5-A","SRO-3-5-A","gleon",20,20,101.325,0.14,0.035,0,35.8434696873898,9.31958194561988,102.257149609747,9.62914465671148,1.40371014654217,0.364975596745878,0.159273157219181,0.0149981128620121,8.37854644979351,5147.99136855128,-19.4166055986378,4.76898875170417,-20.1312495380668,0.743184222314551
"48","SRO-3-6-A","SRO","SAN ROQUE","3","6","A",10.2571181039554,-25.7837557217574,1.98635044795197,-52.4009706724975,186.184338039159,-8.2169273298218,427.800572595418,-7.39550397767439,"SRO-3-6-A","SRO-3-6-A","gleon",20,20,101.325,0.14,0.035,0,100.691068250331,12.5525703473465,83.8388704011339,8.17730490477836,3.94328661264859,0.491586626948496,0.130585310048634,0.0127367638810441,23.5369175967787,4220.74918791778,-10.5498031133455,0.807650652126019,-19.8433099172107,0.823167873987902
"49","STE-1-1-A","STE","STECHLIN","1","1","A",9.60602732695321,-49.046650770734,1.74892593654754,-52.6221753280246,296.585332156552,-7.30810659486206,369.252282654483,-8.09389566643596,"STE-1-1-A","STE-1-1-A","gleon",20,20,101.325,0.14,0.035,0,270.872924151102,20.3353709240751,79.507554286545,7.62916371051644,10.6079873229521,0.796378440725156,0.123838961308055,0.0118829929814524,73.3571427653335,4546.07897481906,-8.02708025398001,0.469178469409212,-48.0169262481887,0.598346446122403
"50","STE-1-2-A","STE","STECHLIN","1","2","A",12.2693097962376,-49.5996805204752,1.74892593654754,-52.6221753280246,311.806950810693,-5.98539828595544,369.252282654483,-8.09389566643596,"STE-1-2-A","STE-1-2-A","gleon",20,20,101.325,0.14,0.035,0,291.480546575277,21.0979697750689,105.865008700081,9.71304574644737,11.4150277391064,0.826243511105273,0.164892667544987,0.0151287950833273,78.938048664149,6053.14418911665,-6.13826622646646,0.455192417139117,-48.8254495330182,0.571019290777435
"51","STE-1-3-A","STE","STECHLIN","1","3","A",20.6843477382798,-46.5341794044974,1.74892593654754,-52.6221753280246,265.010125278912,-6.12097020019222,369.252282654483,-8.09389566643596,"STE-1-3-A","STE-1-3-A","gleon",20,20,101.325,0.14,0.035,0,228.125174645332,17.7900068934714,189.14531467722,16.4193471988279,8.9338901932258,0.696696313197784,0.294607971734279,0.0255743610868844,61.7803018048757,10814.9413719944,-6.08900135702484,0.498255669348183,-45.703367678575,0.548314805437824
"52","STE-1-4-A","STE","STECHLIN","1","4","A",3.17199860558818,-52.8036289256847,1.74892593654754,-52.6221753280246,400.979274920493,-6.94172140890986,369.252282654483,-8.09389566643596,"STE-1-4-A","STE-1-4-A","gleon",20,20,101.325,0.14,0.035,0,412.205525153088,27.2030987998156,15.8325139276727,2.50684019798174,16.1428869237428,1.06533396838321,0.0246603243841712,0.00390459106771788,111.632492070143,905.270691961194,-7.67451922710593,0.41233259182936,-52.6519535953895,1.00655998625891
"53","STE-1-5-A","STE","STECHLIN","1","5","A",4.4473281127468,-51.6344197618818,1.74892593654754,-52.6221753280246,377.35269966665,-6.71589789025566,369.252282654483,-8.09389566643596,"STE-1-5-A","STE-1-5-A","gleon",20,20,101.325,0.14,0.035,0,380.218943891899,25.3664120423723,28.4539462146516,3.52148428575422,14.8902211226603,0.993405222089162,0.044319148991029,0.00548497510863872,102.969964371941,1626.93831797252,-7.34037195567689,0.422256880836711,-50.7642842852275,0.785933005910297
"54","STE-2-1-A","STE","STECHLIN","2","1","A",7.24621473791428,-49.6402240992364,2.04064215192052,-51.3575496189346,331.276725481232,-6.68012252759852,400.905800399145,-6.63074315369002,"STE-2-1-A","STE-2-1-A","gleon",20,20,101.325,0.14,0.035,0,306.639236621941,22.5333882442611,53.5581374660958,5.77727337349484,12.008675820957,0.882457697045199,0.0834208041350575,0.00899853529876919,76.4866051617733,2624.57273146545,-7.80096620452966,0.455911974089616,-48.7280963303799,0.680780640631991
"55","STE-2-2-A","STE","STECHLIN","2","2","A",20.6613077680208,-47.2397062511244,2.04064215192052,-51.3575496189346,290.974627985026,-6.22785299763368,400.905800399145,-6.63074315369002,"STE-2-2-A","STE-2-2-A","gleon",20,20,101.325,0.14,0.035,0,252.076681418385,19.6733374809692,186.322013274351,16.6612244595277,9.87188457199366,0.770451735817875,0.290210468675252,0.0259511030077986,62.8767858103863,9130.55790301093,-7.09912657325793,0.492482038412877,-46.5084730954603,0.550177504372807
"56","STE-2-3-A","STE","STECHLIN","2","3","A",17.7036881001554,-46.8605224353628,2.04064215192052,-51.3575496189346,334.49676191772,-8.18797956593317,400.905800399145,-6.63074315369002,"STE-2-3-A","STE-2-3-A","gleon",20,20,101.325,0.14,0.035,0,310.998647837198,22.6824367863437,157.051619890474,13.8685104798546,12.179400078658,0.888294770092908,0.244619642164935,0.0216012421477001,77.5739955689256,7696.18620994707,-9.99628347495841,0.459271756593436,-46.0106769805233,0.565858658779445
"57","STE-2-4-A","STE","STECHLIN","2","4","A",19.1713499673505,-46.9054471309382,2.04064215192052,-51.3575496189346,308.73884342866,-6.13338198584639,400.905800399145,-6.63074315369002,"STE-2-4-A","STE-2-4-A","gleon",20,20,101.325,0.14,0.035,0,276.126570779166,20.8045312505687,171.576489559846,15.1447614359559,10.8137318321327,0.814751804587468,0.267243212832286,0.0235890984487804,68.8756736630531,8407.96557095371,-6.97586967476239,0.477057016958175,-46.1043629357659,0.551021267834173
"58","STE-2-5-A","STE","STECHLIN","2","5","A",21.2987814469793,-46.4180042844197,2.04064215192052,-51.3575496189346,294.198258455492,-6.24550217996632,400.905800399145,-6.63074315369002,"STE-2-5-A","STE-2-5-A","gleon",20,20,101.325,0.14,0.035,0,256.44095837735,19.8460883726426,192.630838427807,16.7985666765913,10.042799383061,0.777217045693876,0.300036935620297,0.0261650237812085,63.9653899050689,9439.71672086236,-7.13039737793614,0.486944113113145,-45.6224693041778,0.546954086239909
"59","STE-3-1-A","STE","STECHLIN","3","1","A",22.9378451978802,-50.8987672575938,2.1049508214968,-52.99858737417,492.022874476041,-9.55930993274895,418.529800591355,-8.15467615065788,"STE-3-1-A","STE-3-1-A","gleon",20,20,101.325,0.14,0.035,0,518.027597233074,33.2821034332826,208.279875997601,18.1533019340681,20.287115080289,1.30340133628305,0.324411481856867,0.02827512525067,123.773168959806,9894.76209470281,-11.0588625071334,0.406661362041204,-50.3799676702879,0.543618222085084
"60","STE-3-2-A","STE","STECHLIN","3","2","A",12.483538754734,-49.3489736107241,2.1049508214968,-52.99858737417,275.022318493793,-6.3174397086069,418.529800591355,-8.15467615065788,"STE-3-2-A","STE-3-2-A","gleon",20,20,101.325,0.14,0.035,0,224.243760893081,18.6351045148218,104.817735320348,9.98096662757536,8.78188538134565,0.729792219265316,0.163261460941846,0.015546101890578,53.5789233111333,4979.58119733236,-6.20211543871823,0.531777715200233,-48.3669273740814,0.591542058174537
"61","STE-3-3-A","STE","STECHLIN","3","3","A",12.531357146297,-48.8310676046139,2.1049508214968,-52.99858737417,317.96025991901,-5.2886208495901,418.529800591355,-8.15467615065788,"STE-3-3-A","STE-3-3-A","gleon",20,20,101.325,0.14,0.035,0,282.374824656227,21.5938535395002,105.29097505,9.93033641338097,11.0584273775667,0.845663424347728,0.163998567209241,0.0154672415458862,67.4682720937076,5002.06341994864,-4.88351074661812,0.491938679475888,-47.7598379597285,0.593121426368166
"62","STE-3-4-A","STE","STECHLIN","3","4","A",13.439016346797,-48.8036494660346,2.1049508214968,-52.99858737417,288.378458691831,-6.38340256771585,418.529800591355,-8.15467615065788,"STE-3-4-A","STE-3-4-A","gleon",20,20,101.325,0.14,0.035,0,242.325825652378,19.4060933390536,114.273719567758,10.5914916743818,9.49001933139089,0.759985859693645,0.177989863517585,0.0164970403055188,57.8993001955865,5428.80709614392,-6.39892689083079,0.517495516148419,-47.786192634165,0.584717907068261
"63","STE-3-5-A","STE","STECHLIN","3","5","A",13.5958200626896,-49.0919632617734,2.1049508214968,-52.99858737417,275.581740096158,-5.8792413070271,418.529800591355,-8.15467615065788,"STE-3-5-A","STE-3-5-A","gleon",20,20,101.325,0.14,0.035,0,225.001127728987,18.5726793645904,115.825543995387,10.9146494763378,8.81154555435592,0.727347511274055,0.180406946107718,0.0170003827475287,53.7598821902469,5502.52969392537,-5.47958585624974,0.530624552322686,-48.1303321163116,0.583332734583744
"64","TIE-1-1-A","TIE","TIEFWAREN","1","1","A",1.9752294293601,-52.4015884211527,1.99983134845764,-53.5574241190394,409.26350043734,-7.57831648623251,413.661296904828,-6.93365264953793,"TIE-1-1-A","TIE-1-1-A","gleon",20,20,101.325,0.14,0.035,0,407.707388114996,28.1468334476518,1.75635587464763,1.58497538232222,15.966729853683,1.10229272021066,0.00273565561355055,0.00246871768106741,98.5606802390311,87.8251996600717,-8.90775489356195,0.425589157498097,-40.3630883471013,2409.58629780766
"65","TIE-1-2-A","TIE","TIEFWAREN","1","2","A",14.1972267619113,-53.3744386192857,1.99983134845764,-53.5574241190394,695.825682250393,-11.8989050362168,413.661296904828,-6.93365264953793,"TIE-1-2-A","TIE-1-2-A","gleon",20,20,101.325,0.14,0.035,0,795.66647302114,47.1796942507228,122.712634921397,11.2060207348821,31.1600721465906,1.84766196208389,0.191134105235734,0.0174542152712044,192.347333186503,6136.14918158167,-13.9103049686073,0.373186876091737,-53.0179081414418,0.56900620914645
"66","TIE-1-3-A","TIE","TIEFWAREN","1","3","A",14.8551338216,-48.8381845147795,1.99983134845764,-53.5574241190394,660.311311041795,-11.7485602227949,413.661296904828,-6.93365264953793,"TIE-1-3-A","TIE-1-3-A","gleon",20,20,101.325,0.14,0.035,0,747.585728842226,44.5611635717036,129.223681171308,11.72031841785,29.2771230614191,1.74511446556001,0.201275546660428,0.0182552723711669,180.724117638258,6461.72894884217,-13.7892692318722,0.382991450325863,-47.8584325574005,0.570621173613694
"67","TIE-1-4-A","TIE","TIEFWAREN","1","4","A",10.8508110269163,-52.79734651767,1.99983134845764,-53.5574241190394,612.995409695665,-11.3403835685044,413.661296904828,-6.93365264953793,"TIE-1-4-A","TIE-1-4-A","gleon",20,20,101.325,0.14,0.035,0,683.527611781512,41.3203166335753,89.594480463086,8.57921238915843,26.7684644502204,1.61819567755994,0.139550103119711,0.0133627648422632,165.238473334568,4480.1018111945,-13.3820340689619,0.384175508289586,-52.3164099894404,0.595073529388723
"68","TIE-1-5-A","TIE","TIEFWAREN","1","5","A",14.5196438465052,-49.1593300250618,1.99983134845764,-53.5574241190394,655.20430873268,-11.6520184902371,413.661296904828,-6.93365264953793,"TIE-1-5-A","TIE-1-5-A","gleon",20,20,101.325,0.14,0.035,0,740.67166945755,44.4807751040698,125.903469430066,11.4798791447914,29.0063530886261,1.74196627402982,0.196104068590857,0.0178807702235353,179.052687548857,6295.70436162875,-13.682449230106,0.387126446651624,-48.207825212442,0.581423158736505
"69","TIE-2-1-A","TIE","TIEFWAREN","2","1","A",15.1850631543542,-49.2213182649791,1.98849417586078,-51.8607392211021,698.974549175625,-12.0094274176615,405.453056883908,-7.20523268495905,"TIE-2-1-A","TIE-2-1-A","gleon",20,20,101.325,0.14,0.035,0,802.833928390775,47.6223735538391,132.58972377776,11.7636891456559,31.4407656708222,1.86499827006043,0.206518409729758,0.0183228255229504,198.009094951934,6667.84571900315,-13.96592935524,0.374784839278506,-48.5391522659711,0.579797990299315
"70","TIE-2-2-A","TIE","TIEFWAREN","2","2","A",15.6150812239326,-46.9978758581191,1.98849417586078,-51.8607392211021,748.763590311555,-12.2115497264249,405.453056883908,-7.20523268495905,"TIE-2-2-A","TIE-2-2-A","gleon",20,20,101.325,0.14,0.035,0,870.240278786484,50.901547683551,136.845442724822,12.3736760217267,34.0805485606222,1.99341803629123,0.213147010228822,0.0192729256967263,214.634040614881,6881.86288831266,-14.1348757960897,0.370250935334112,-46.0392237784778,0.565373412215865
"71","TIE-2-3-A","TIE","TIEFWAREN","2","3","A",5.88606419577871,-51.7827004174753,1.98849417586078,-51.8607392211021,559.121226788268,-10.7243413643842,405.453056883908,-7.20523268495905,"TIE-2-3-A","TIE-2-3-A","gleon",20,20,101.325,0.14,0.035,0,613.495032967793,37.9189170402951,40.5612048471231,4.66885012600033,24.0258326032841,1.4849892898086,0.0631771096815263,0.00727208320385612,151.310989657541,2039.79500365219,-12.6452810817091,0.388732907896301,-51.418663643987,0.717352001846117
"72","TIE-2-4-A","TIE","TIEFWAREN","2","4","A",17.7764099433523,-48.6159311878185,1.98849417586078,-51.8607392211021,771.777088697617,-12.1412819979534,405.453056883908,-7.20523268495905,"TIE-2-4-A","TIE-2-4-A","gleon",20,20,101.325,0.14,0.035,0,901.396852615791,51.6843348068357,158.235259183186,14.0289811367433,35.3007094210836,2.0240737244018,0.246463248874865,0.0218511871956624,222.318425601089,7957.54199856728,-14.0248971431635,0.362712678015231,-47.9231586740371,0.554447103180646
"73","TIE-2-5-A","TIE","TIEFWAREN","2","5","A",17.4087409466406,-48.1468989550989,1.98849417586078,-51.8607392211021,784.218563702708,-12.34437117675,405.453056883908,-7.20523268495905,"TIE-2-5-A","TIE-2-5-A","gleon",20,20,101.325,0.14,0.035,0,918.24060787798,53.1617032216652,154.596584377992,13.6325021532779,35.9603484117733,2.08193076369414,0.240795740768792,0.0212336415305564,226.472730267489,7774.55555337848,-14.245305866154,0.360995317318528,-47.3919155667861,0.55350050551393
"74","TIE-3-1-A","TIE","TIEFWAREN","3","1","A",8.95319903535616,-52.4928541491183,1.95895308707537,-53.0027046324236,751.80821244739,-11.7288803129015,406.758034411207,-7.51035074702118,"TIE-3-1-A","TIE-3-1-A","gleon",20,20,101.325,0.14,0.035,0,873.900455196341,50.3156984582228,71.1782420152995,7.01638034789996,34.2238892251689,1.97047487512102,0.110865434586758,0.0109285370707626,214.845284239151,3633.48374623741,-13.5216503607476,0.371209850888325,-52.0380169779693,0.625905660107656
"75","TIE-3-2-A","TIE","TIEFWAREN","3","2","A",13.1982668963663,-53.5845267428119,1.95895308707537,-53.0027046324236,876.158679190051,-13.155526542198,406.758034411207,-7.51035074702118,"TIE-3-2-A","TIE-3-2-A","gleon",20,20,101.325,0.14,0.035,0,1042.25097856236,59.4908467171,113.190001533623,10.4874812272037,40.8168708724701,2.32979412683805,0.176301891639914,0.0163350362562268,256.233654996156,5778.0863809562,-15.0330821766396,0.362516356712208,-53.3441107523604,0.569115776496397
"76","TIE-3-3-A","TIE","TIEFWAREN","3","3","A",11.6910699513911,-52.9721728990792,1.95895308707537,-53.0027046324236,837.917563409356,-13.6916252064753,406.758034411207,-7.51035074702118,"TIE-3-3-A","TIE-3-3-A","gleon",20,20,101.325,0.14,0.035,0,990.478660979477,57.1252455006237,98.2738688186129,9.26720058292917,38.7893515464977,2.23715191169534,0.153068899520666,0.0144343579012286,243.505616899054,5016.65248989354,-15.6878289477053,0.363302988437038,-52.6367583568139,0.590287142857626
"77","TIE-3-4-A","TIE","TIEFWAREN","3","4","A",12.8053332970641,-53.1954443130246,1.95895308707537,-53.0027046324236,869.90861597926,-13.3388311511576,406.758034411207,-7.51035074702118,"TIE-3-4-A","TIE-3-4-A","gleon",20,20,101.325,0.14,0.035,0,1033.78939864095,57.9958169189114,109.301292937896,10.1219385213014,40.485496546964,2.27124542841674,0.170244937207773,0.0157656761568137,254.153406001528,5579.57684944245,-15.2482876113562,0.361533128885891,-52.8961765502312,0.575719004151032
"78","TIE-3-5-A","TIE","TIEFWAREN","3","5","A",11.4872007569212,-50.8858442309508,1.95895308707537,-53.0027046324236,861.522835543252,-13.2526221064433,406.758034411207,-7.51035074702118,"TIE-3-5-A","TIE-3-5-A","gleon",20,20,101.325,0.14,0.035,0,1022.43640124404,58.4387654133249,96.2562559436974,9.10817755216543,40.0408878698827,2.28859227852435,0.149926316592624,0.0141866676392081,251.362312418497,4913.65804412416,-15.1589533482657,0.363172929142858,-50.1725682578736,0.598879331173818
